MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,ZCR,Centroid,RMS,LS
0.0,0.7679885331327196,0.7640193836122371,0.3276830749731629,0.8218949465198536,0.1223220873269892,0.719998722382373,0.30210795918419353,0.34411559229914945,0.5306531558766352,0.06343931869454733,0.6918777424205285,0.16205812380995174,0.5990149577354437,0.21446078579598019,0.6289811868653061,0.18683902165730612,0.17230624132701472,0.2625839477435378,0.6987552406701605,0.23202049509228917,0.16711059730469008,0.006938751871497351,0.0
0.007639561522605059,0.7729597050851665,0.7560646906535363,0.33271291549403176,0.8356030121296818,0.14616145842042025,0.7494938151068941,0.30422004791692686,0.31144672312565164,0.42599703372714776,0.06502815963636203,0.7230389059430251,0.15725936498963075,0.5523820023988599,0.2374346517055486,0.5881522846796128,0.18292802809311834,0.1897711553594164,0.24151174461871122,0.6583590716962119,0.2395518241866775,0.16318156276648155,0.015423238889742355,0.0
0.028498026951376848,0.7481334164798679,0.7473027325275856,0.33662379924731056,0.8016912806144153,0.2213600561926935,0.645755326170042,0.3190298066536212,0.29588506991242397,0.43929867387847965,0.0911824025688833,0.6854573745455986,0.18509884425097498,0.45679255619963455,0.1767275551355698,0.6138430172174846,0.1717105528813687,0.21382506368205104,0.1475916246987095,0.5863482717632406,0.2502314957713432,0.18143578194125112,0.013463703344195083,0.0
0.008292780158874899,0.7599450252274145,0.7635484946970074,0.3439172898695201,0.8368165190590331,0.18969612453084844,0.6863714811371386,0.3111022481391535,0.34775947862544626,0.48891770790022376,0.02648911075433874,0.6390480755943582,0.1767249988289347,0.5610358695306729,0.21532177839849778,0.5975057232785869,0.18852743660042082,0.17766291392114844,0.222636190784918,0.7461258395026484,0.24186678190011604,0.1678545077199002,0.012585627414138096,0.0
0.02074934990036554,0.7652692124419495,0.7587049982875042,0.3193827287789809,0.8089623573440132,0.16693772968532922,0.6593403217392578,0.30220681688502177,0.32143799283861996,0.4550223808688997,0.0657890718969756,0.6860484790668911,0.16758754837148046,0.48986344467400944,0.21616883140324816,0.6378796729891075,0.17853852898723077,0.1595865967855652,0.2439520846501417,0.7278234889763078,0.24081733440335693,0.17403381294502676,0.012703777499097122,0.0
0.01812821796394733,0.742830679845494,0.7571445284220789,0.3631541819993272,0.8341829913055429,0.1893618504763324,0.6305107479582873,0.32614045625578164,0.346338673988739,0.5222965970987995,0.09425487242210985,0.689651738594948,0.19382757672634676,0.5593526481855442,0.22784102012942342,0.5549789326974492,0.17434316880238046,0.17594020831890297,0.19145727424086675,0.6600060604916073,0.23936662756960292,0.17473695223850766,0.014467895339839505,0.0
0.010283991098872172,0.7624608718435089,0.7667687108273222,0.34325981635722275,0.8072684844198845,0.12658558358954258,0.6676751010249733,0.3111981809877965,0.36815167159861917,0.5194896416226221,0.02934071034211121,0.6465515919289325,0.1815156356315062,0.5528018079181307,0.241165866805781,0.6108110334190215,0.17118103476538582,0.07274627881243069,0.1805441256517153,0.6922408591556786,0.24229890733995832,0.17283868094952998,0.009006390319230556,0.0
0.01180217147788668,0.7557125193246745,0.7562219531729355,0.32804670322644763,0.8233462509227322,0.19193734892869055,0.6475349520586172,0.3269942943057192,0.3402282597988662,0.509655486761946,0.07421331988733361,0.6924302311466087,0.17974291501303935,0.5367690951993975,0.21434511679323048,0.6824529986520217,0.18191756140148121,0.14931302508376468,0.1939635052339826,0.7180132954430039,0.24482992777331883,0.1740186055384245,0.008984406126454738,0.0
0.009747555568680372,0.7659825974507513,0.7607477556447532,0.3114709533541087,0.8034627585553015,0.14599522962000674,0.7014544782960643,0.32687193415091415,0.38061414718041514,0.4950092382112744,0.0,0.6728692402077305,0.1966330570239816,0.568331357824797,0.22360872097753628,0.6583375445358889,0.14942127310423414,0.07582774811378942,0.1595091910535921,0.6685945904715582,0.24677449225260822,0.17214408885724708,0.008580916050921037,0.0
0.026661347192149507,0.7476892362520934,0.747873701891251,0.34993647015054613,0.8156757952236267,0.2001718458341288,0.635091484480475,0.3216933682052673,0.311282641964285,0.48850039119370153,0.09262665732431417,0.6943931802398384,0.1564549693761859,0.5200044380112755,0.16618773628759392,0.6154737173501558,0.20279881817915993,0.23959186247427708,0.20484857338196136,0.6136066930285986,0.2380702512500761,0.17974501957551312,0.011218301527108118,0.0
